title,brand,price,price_per_unit,image,url,sku,category,scraped_at
"Dairyland Microfiltered 3.25% Homogenized Milk, 1.89L",,3.25,,https://i5.walmartimages.com/asr/8a9d0d45-cce1-43d7-bea1-4b346362390f.4591de8443a2c4eba82fa7047ce1a40d.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-Microfiltered-3-25-Homogenized-Milk/4KQNP7V0XMWZ?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Dairyland-Microfiltered-3-25-Homogenized-Milk,search:milk,2025-10-21T05:08:16Z
"Natrel Plus Vanilla Milk, 2 L",,8.25,,https://i5.walmartimages.com/asr/89e5ec31-ff02-4713-b438-030fabfe057c.57c76ee499ab1325e5fa6fea84b6b3ab.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Natrel-Plus-Vanilla-Milk/4QAUW11TX4HT?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Natrel-Plus-Vanilla-Milk,search:milk,2025-10-21T05:08:16Z
"Natrel Plus Chocolate Milk, 2 L",,8.25,,https://i5.walmartimages.com/asr/520fbc94-c225-4bfd-9d0b-dfee104a37af.6417356a6d04fc4132392bd5c782f20b.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Natrel-Plus-Chocolate-Milk/6000200811068?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Natrel-Plus-Chocolate-Milk,search:milk,2025-10-21T05:08:16Z
"Dairyland 2% Organic Milk, 4L",,10.48,,https://i5.walmartimages.com/asr/1ba5531d-11e4-4a92-95d6-ba0057fdda0d.f6d14e9c1297341039f821beea072afe.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-2-Organic-Milk/10183876?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Dairyland-2-Organic-Milk,search:milk,2025-10-21T05:08:16Z
"Dairyland 3.25% Buttermilk, 946 mL",,3.25,,https://i5.walmartimages.com/asr/b24e554f-d286-477e-81e7-8b8133190515.0f6bce64a8ea48c3585100720e0ec2ce.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-3-25-Buttermilk/6000196823392?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L1300&from=/search,Dairyland-3-25-Buttermilk,search:milk,2025-10-21T05:08:16Z
"Dairyland Organic 3.25% Homogenized Milk, 1.89L",,3.25,,https://i5.walmartimages.com/asr/e25cc09b-fbd7-4618-ba36-10f99bce419f.e0bb93d19ae74e7c760b9b9286e7fc28.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-Organic-3-25-Homogenized-Milk/2YLZOLOCXK5V?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Dairyland-Organic-3-25-Homogenized-Milk,search:milk,2025-10-21T05:08:16Z
"Dairyland Joyya 0% Ultrafiltered Skim Milk 1L, 1L",,4.97,,https://i5.walmartimages.com/asr/ba946b6e-6e12-40aa-b034-6f1c8be798bb.d653a5ea5db12656c3cbfad951630980.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-Joyya-0-Ultrafiltered-Skim-Milk-1L/3922D87JPA7K?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L1102&from=/search,Dairyland-Joyya-0-Ultrafiltered-Skim-Milk-1L,search:milk,2025-10-21T05:08:16Z
"Dairyland Microfiltered 2% Partly Skimmed Milk, 1.89L",,1.89,,https://i5.walmartimages.com/asr/629a19fa-cc24-4ac6-a1de-ea1ab0b58466.b508a0ea709eed9db4ec11560fde54a9.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-Microfiltered-2-Partly-Skimmed-Milk/2ZUSOX5FA36U?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Dairyland-Microfiltered-2-Partly-Skimmed-Milk,search:milk,2025-10-21T05:08:16Z
"Dairyland Lactose Free 2% Partly Skimmed Milk, 4L",,11.38,,https://i5.walmartimages.com/asr/db0621b4-3c25-4a16-ade2-04e4fd8e6f9b.3ece18d3086e60a03407c62fd36cc185.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-Lactose-Free-2-Partly-Skimmed-Milk/6000196823315?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Dairyland-Lactose-Free-2-Partly-Skimmed-Milk,search:milk,2025-10-21T05:08:16Z
"Milk2Go 1% Chocolate Partly Skimmed Milk, 6 x 200 mL",,6.68,,https://i5.walmartimages.com/asr/1475f830-7891-4207-912a-b980cbb1c86b.954d865aa2bd9a24143ec0e28e106a58.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Milk2Go-1-Chocolate-Partly-Skimmed-Milk/6000197522486?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3033&from=/search,Milk2Go-1-Chocolate-Partly-Skimmed-Milk,search:milk,2025-10-21T05:08:16Z
"Natrel Lactose Free 1%, 2L",,6.38,,https://i5.walmartimages.com/asr/5f313061-e72a-4b50-971c-757a9121fcb1.ae35b1d99be0e13abcafff1497715bf3.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Natrel-Lactose-Free-1/1489UZZIWBZK?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3033&from=/search,Natrel-Lactose-Free-1,search:milk,2025-10-21T05:08:16Z
"Dairyland 1% Strawberry Milk Beverage, 1L",,4.57,,https://i5.walmartimages.com/asr/7c1480f6-8a56-4c00-b39c-486a6166af6c.bfd726bd23fee14391d65a17b42416fc.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-1-Strawberry-Milk-Beverage/6000196823306?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Dairyland-1-Strawberry-Milk-Beverage,search:milk,2025-10-21T05:08:16Z
"Dairyland 3.25% Old Fashioned Chocolate Milk, 946 mL",,3.25,,https://i5.walmartimages.com/asr/b08e9453-341d-41d3-b26c-cadc2ebb7374.26a3c31d1196ecb76e4021d9a8ae0c0c.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-3-25-Old-Fashioned-Chocolate-Milk/6000205247662?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Dairyland-3-25-Old-Fashioned-Chocolate-Milk,search:milk,2025-10-21T05:08:16Z
"Dairyland Organic 2% Partly Skimmed Milk, 1.89L",,1.89,,https://i5.walmartimages.com/asr/0d2447a4-af1e-4792-b9b7-823a74ff4275.94baffa8ccb0ca58a67b1cab1ace761d.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-Organic-2-Partly-Skimmed-Milk/7CE1XWE6XFS9?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3048&from=/search,Dairyland-Organic-2-Partly-Skimmed-Milk,search:milk,2025-10-21T05:08:16Z
"Dairyland Lactose Free 3.25% Homogenized Milk, 1.89L",,3.25,,https://i5.walmartimages.com/asr/8726dc24-87c9-4661-a656-732fef1bbfde.6cc6277a87ffd5ec83ea133e622ef74d.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF,https://www.walmart.ca/en/ip/Dairyland-Lactose-Free-3-25-Homogenized-Milk/74URCPGX04ND?fulfillmentIntent=Pickup&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22Pickup%22%5D%7D%5D&classType=REGULAR&athbdg=L3033&from=/search,Dairyland-Lactose-Free-3-25-Homogenized-Milk,search:milk,2025-10-21T05:08:16Z
